id,codigo_piscina,horario,fecha,estado,tipo_sobrante,sobrante_kilo,m_viejo,m_rojo,m_fresco,suelo_danado,muda,oxigeno_bajo,observacion,id_corrida,id_sector,heces,balanceado_en_tolva
77686,BA1-020,AM,2026-05-12,SONICO,0,250.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-020,21",4,false,false
78075,BG2-027,AM,2026-05-14,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-027,21",2,false,false
78076,BG2-028,AM,2026-05-14,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-028,21",2,false,false
93163,BCE-004,PM,2026-07-17,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-004,02",12,false,false
78453,BA1-037,PM,2026-05-15,SONICO,0,0.00,2.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-037,21",4,false,false
79778,BSP-011,PM,2026-05-21,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP5,BSP-011,09",7,false,false
79916,BSS-033,AM,2026-05-22,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-033,20",5,false,false
78475,BA1-017,PM,2026-05-15,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-017,21",4,false,false
78476,BA1-018,PM,2026-05-15,SONICO,0,0.00,2.0,3.0,0.0,false,false,false,"","BIO2,CP2,BA1-018,21",4,false,false
78805,BSP-008,PM,2026-05-16,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP5,BSP-008,09",7,false,false
78806,BSP-009,PM,2026-05-16,SONICO,0,0.00,4.0,3.0,0.0,false,false,false,"","BIO2,CP5,BSP-009,09",7,false,false
78807,BSP-010,PM,2026-05-16,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP5,BSP-010,09",7,false,false
79012,PJF-011,PM,2026-05-17,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP1,PJF-011,21",8,false,false
79236,BG1-007,PM,2026-05-18,SONICO,0,0.00,0.0,0.0,0.0,true,false,false,"","BIO1,CP1,BG1-007,22",1,false,false
79238,BG1-102,PM,2026-05-18,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-102,46",1,false,false
79494,BA1-039,PM,2026-05-20,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-039,20",4,false,false
79495,BA1-038,PM,2026-05-20,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-038,21",4,false,false
79496,BA1-037,PM,2026-05-20,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-037,21",4,false,false
79497,BA1-030,PM,2026-05-20,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-030,21",4,false,false
79499,BA1-034,PM,2026-05-20,SONICO,0,1.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-034,21",4,false,false
79500,BA1-029,PM,2026-05-20,SONICO,0,0.00,3.0,10.0,0.0,false,false,false,"","BIO2,CP2,BA1-029,20",4,false,false
79492,BA1-035,PM,2026-05-20,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-035,21",4,false,false
79775,BSP-014,PM,2026-05-21,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,poco sobrante de balanceado fresco en suelo ,"BIO2,CP5,BSP-014,17",7,false,false
79776,BSP-015,PM,2026-05-21,SONICO,0,0.00,3.0,1.0,0.0,false,false,false,"","BIO2,CP5,BSP-015,17",7,false,false
79777,BSP-013,PM,2026-05-21,SONICO,0,0.00,0.0,0.0,0.0,true,false,false,"","BIO2,CP5,BSP-013,18",7,false,false
79779,BSP-010,PM,2026-05-21,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP5,BSP-010,09",7,true,false
79780,BSP-009,PM,2026-05-21,SONICO,0,0.00,3.0,2.0,0.0,false,false,false,"","BIO2,CP5,BSP-009,09",7,false,false
79919,BSS-039,AM,2026-05-22,SONICO,0,0.00,0.0,0.0,1.0,false,false,false,"","BIO2,CP3,BSS-039,20",5,false,false
79922,BSS-026,AM,2026-05-22,SONICO,0,0.00,0.0,0.0,0.0,true,false,false,"","BIO2,CP3,BSS-026,21",5,false,false
80008,BCE-012,AM,2026-05-22,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-012,03",12,false,false
80056,PL1-005,PM,2026-05-22,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,sin novedades ,"BIO3,CP2,PL1-005,21",9,false,false
80081,BG2-024,AM,2026-05-22,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-024,20",2,false,false
80104,BG2-026,PM,2026-05-22,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-026,21",2,false,false
80125,BG2-049,PM,2026-05-22,SONICO,0,0.00,0.0,2.0,1.0,false,false,false,"","BIO1,CP2,BG2-049,05",2,false,false
80185,BA1-013,PM,2026-05-23,SONICO,0,0.00,2.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-013,21",4,false,false
80186,BA1-012,PM,2026-05-23,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-012,21",4,false,false
80187,BA1-040,PM,2026-05-23,SONICO,0,0.00,1.0,1.0,0.0,false,false,false,"","BIO2,CP2,BA1-040,22",4,false,false
80188,BA1-003,PM,2026-05-23,SONICO,0,0.00,5.0,3.0,0.0,false,false,false,"","BIO2,CP2,BA1-003,21",4,false,false
80241,BSP-014,AM,2026-05-23,TIMER,0,0.00,1.0,1.0,0.0,false,false,false,"","BIO2,CP5,BSP-014,17",7,false,false
80258,BSS-041,AM,2026-05-23,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-041,21",5,false,false
80259,BSS-040,AM,2026-05-23,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-040,22",5,false,false
80260,BSS-038,AM,2026-05-23,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-038,20",5,false,false
80261,BSS-033,AM,2026-05-23,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-033,20",5,false,false
80262,BSS-025,AM,2026-05-23,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-025,24",5,false,false
67823,BSS-010,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP3,BSS-010,20",5,false,false
67824,PJF-001,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,true,"","BIO3,CP1,PJF-001,19",8,false,false
67825,PL2-001,PM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,true,true,"","BIO3,CP3,PL2-001,20",10,true,false
67826,PJF-002,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,true,"","BIO3,CP1,PJF-002,20",8,false,false
67827,PJF-003,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,true,"","BIO3,CP1,PJF-003,20",8,false,false
67828,PJF-006,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,true,"","BIO3,CP1,PJF-006,26",8,false,false
67829,PJF-008,PM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,false,true,"","BIO3,CP1,PJF-008,19",8,false,false
67830,PL2-003,PM,2026-04-05,SONICO,0,0.00,3.0,6.0,0.0,false,true,true,Presencia de mortalidad. ,"BIO3,CP3,PL2-003,20",10,true,false
67831,PJF-012,PM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,false,true,"","BIO3,CP1,PJF-012,23",8,false,false
67832,PJF-011,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,true,"","BIO3,CP1,PJF-011,20",8,false,false
67833,PJF-010,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,true,"","BIO3,CP1,PJF-010,19",8,false,false
67834,PJF-009,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,true,"","BIO3,CP1,PJF-009,20",8,false,false
67835,PL2-006,PM,2026-04-05,SONICO,0,0.00,3.0,7.0,1.0,false,true,true,Mortalidad elevada ,"BIO3,CP3,PL2-006,20",10,true,false
67836,PL2-007,PM,2026-04-05,SONICO,0,0.00,2.0,2.0,1.0,false,true,true,"","BIO3,CP3,PL2-007,21",10,true,false
67837,PL1-024,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-024,21",9,true,false
67838,PL2-013,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,true,true,"","BIO3,CP3,PL2-013,21",10,true,false
67839,PL1-006,PM,2026-04-05,SONICO,0,0.00,0.0,4.0,0.0,false,false,false,"","BIO3,CP2,PL1-006,20",9,true,false
67840,PL1-043,PM,2026-04-05,SONICO,0,0.00,0.0,2.0,0.0,false,false,false,"","BIO3,CP2,PL1-043,09",9,true,false
67842,PL2-010,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,true,true,"","BIO3,CP3,PL2-010,21",10,true,false
67841,PL1-042,PM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO3,CP2,PL1-042,09",9,true,false
67843,PL1-031,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-031,21",9,true,false
67844,PL1-034,PM,2026-04-05,SONICO,0,0.00,0.0,2.0,0.0,false,false,false,"","BIO3,CP2,PL1-034,20",9,true,false
67845,PL1-033,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-033,20",9,true,false
67846,PL1-040,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-040,09",9,true,false
67847,PL1-036,PM,2026-04-05,SONICO,0,0.00,0.0,5.0,0.0,false,false,false,"","BIO3,CP2,PL1-036,21",9,true,false
67848,PL1-008,PM,2026-04-05,TIMER,1,1.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-008,20",9,true,false
67849,PL1-023,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-023,26",9,true,false
67850,PL1-035,PM,2026-04-05,TIMER,1,1.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-035,21",9,true,false
67851,PL1-022,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-022,21",9,true,false
67852,PL1-007,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-007,21",9,true,false
67853,PL1-005,PM,2026-04-05,SONICO,0,0.00,0.0,4.0,0.0,false,false,false,"","BIO3,CP2,PL1-005,20",9,true,false
67854,PL1-026,PM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-026,21",9,true,false
67855,PL1-001,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-001,20",9,true,false
67856,PL1-002,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-002,20",9,true,false
67857,PL1-030,PM,2026-04-05,SONICO,0,0.00,0.0,3.0,0.0,false,false,false,"","BIO3,CP2,PL1-030,21",9,true,false
67858,PL1-004,PM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-004,20",9,true,false
67859,PL1-009,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-009,20",9,true,false
67860,PL1-003,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-003,20",9,true,false
67861,PL1-027,PM,2026-04-05,SONICO,0,0.00,0.0,7.0,0.0,false,false,false,Presencia de mortalidad. ,"BIO3,CP2,PL1-027,20",9,true,false
67862,PL1-011,PM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-011,20",9,true,false
67863,PL1-050,PM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-050,01",9,true,false
67864,PL1-016,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-016,18",9,true,false
67865,PL1-017,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-017,18",9,true,false
67866,PL1-019,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-019,18",9,true,false
67867,PL1-018,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-018,18",9,true,false
67868,PL1-010,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-010,21",9,true,false
67869,PL1-028,PM,2026-04-05,SONICO,0,0.00,0.0,4.0,0.0,false,false,false,"","BIO3,CP2,PL1-028,20",9,true,false
67870,PL1-054,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-054,01",9,true,false
67871,PL1-053,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-053,01",9,true,false
67872,PL1-052,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO3,CP2,PL1-052,01",9,true,false
67873,PL1-051,PM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO3,CP2,PL1-051,01",9,false,false
67686,BA1-002,AM,2026-04-05,SONICO,0,400.00,0.0,0.0,0.0,false,false,true,04:00am oxigeno 1.8 / tmp 29,"BIO2,CP2,BA1-002,20",4,false,false
67874,BA1-014,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,true,04:00am oxigeno 1.1 / tmp 29,"BIO2,CP2,BA1-014,20",4,false,false
67697,BA1-020,AM,2026-04-05,SONICO,0,125.00,1.0,5.0,0.0,false,false,true,04:00am oxigeno 1.5 / tmp 29,"BIO2,CP2,BA1-020,20",4,false,false
67875,BG2-030,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-030,20",2,false,false
67876,BG2-036,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-036,20",2,false,false
67877,BG2-029,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-029,20",2,false,false
67878,BG2-028,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-028,20",2,false,false
67879,BG2-027,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-027,20",2,false,false
67880,BG2-024,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-024,19",2,false,false
67881,BG2-026,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-026,20",2,false,false
67882,BG2-048,PM,2026-04-05,SONICO,0,0.00,2.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-048,04",2,false,false
67883,BG2-049,PM,2026-04-05,SONICO,0,0.00,2.0,0.0,1.0,false,false,false,"","BIO1,CP2,BG2-049,04",2,false,false
67884,BG2-050,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-050,04",2,false,false
67885,BG2-047,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-047,04",2,false,false
67886,BG2-044,PM,2026-04-05,SONICO,0,0.00,2.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-044,05",2,false,false
67887,BG2-043,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-043,05",2,false,false
67888,BG2-042,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,true,false,false,"","BIO1,CP2,BG2-042,20",2,false,false
67889,BG2-041,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-041,20",2,false,false
67890,BG2-040,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-040,21",2,false,false
67891,BG2-039,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-039,20",2,false,false
67892,BG2-034,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-034,22",2,false,false
67893,BG2-033,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,true,false,false,"","BIO1,CP2,BG2-033,21",2,false,false
67894,BG2-032,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-032,21",2,false,false
67895,BG2-031,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-031,21",2,false,false
67896,BG2-033,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-033,21",2,false,false
67897,BG2-032,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-032,21",2,false,false
67898,BG2-034,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-034,22",2,false,false
67899,BG2-029,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,1.0,false,false,false,"","BIO1,CP2,BG2-029,20",2,false,false
67900,BG2-028,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-028,20",2,false,false
67901,BG2-027,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-027,20",2,false,false
67902,BG2-026,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-026,20",2,false,false
67903,BG2-024,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-024,19",2,false,false
67904,BG2-049,AM,2026-04-05,SONICO,0,0.00,1.0,1.0,0.0,false,false,false,"","BIO1,CP2,BG2-049,04",2,false,false
67905,BG2-048,AM,2026-04-05,SONICO,0,0.00,1.0,1.0,0.0,false,false,false,"","BIO1,CP2,BG2-048,04",2,false,false
67906,BG2-050,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-050,04",2,false,false
67907,BG2-047,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-047,04",2,false,false
67908,BG2-044,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-044,05",2,false,false
67909,BG2-043,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-043,05",2,false,false
67910,BG2-041,AM,2026-04-05,SONICO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-041,20",2,false,false
67911,BG2-040,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-040,21",2,false,false
67912,BG2-039,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP2,BG2-039,20",2,false,false
67913,BG1-101,AM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-101,44",1,false,false
67914,BG1-003,AM,2026-04-05,VOLEO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO1,CP1,BG1-003,20",1,false,false
67915,BG1-002,AM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-002,22",1,false,false
67916,BG1-005,AM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-005,21",1,false,false
67917,BG1-006,AM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-006,22",1,false,false
67918,BG1-007,AM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-007,21",1,false,false
67919,BG1-008,AM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,true,false,"","BIO1,CP1,BG1-008,21",1,false,false
67920,BG1-009,AM,2026-04-05,VOLEO,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-009,22",1,false,false
67921,BG1-103,AM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-103,50",1,false,false
67922,BG1-013,AM,2026-04-05,VOLEO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-013,34",1,false,false
67923,BG1-014,AM,2026-04-05,VOLEO,0,0.00,0.0,3.0,0.0,false,false,false,"","BIO1,CP1,BG1-014,20",1,false,false
67924,BG1-015,AM,2026-04-05,VOLEO,0,0.00,0.0,2.0,1.0,false,false,false,"","BIO1,CP1,BG1-015,21",1,false,false
67925,BG1-014,PM,2026-04-05,VOLEO,0,0.00,0.0,3.0,0.0,false,false,false,"","BIO1,CP1,BG1-014,20",1,false,false
67926,BG1-015,PM,2026-04-05,VOLEO,0,0.00,5.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-015,21",1,false,false
67927,BG1-002,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-002,22",1,true,false
67928,BG1-003,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-003,20",1,false,false
67929,BG1-101,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-101,44",1,false,false
67930,BG1-005,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-005,21",1,false,false
67931,BG1-006,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-006,22",1,false,false
67932,BG1-007,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-007,21",1,true,false
67933,BG1-008,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-008,21",1,false,false
67934,BG1-009,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO1,CP1,BG1-009,22",1,true,false
67935,BCE-003,AM,2026-04-05,TIMER,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-003,01",12,false,false
67936,BCE-004,AM,2026-04-05,TIMER,0,0.00,1.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-004,01",12,false,false
67938,BCE-104,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-104,02",12,false,false
67939,BCE-009,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-009,01",12,false,false
67940,BCE-008,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-008,01",12,false,false
67941,BCE-007,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,true,false,"","BIO2,CP6,BCE-007,01",12,false,false
67942,BCE-005,AM,2026-04-05,SONICO,0,0.00,3.0,1.0,0.0,false,false,false,"","BIO2,CP6,BCE-005,01",12,false,false
67943,BCE-006,AM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-006,01",12,false,false
67944,BCE-005,PM,2026-04-05,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-005,01",12,false,false
75027,PL1-017,AM,2026-05-03,SONICO,0,0.00,1.0,0.0,0.0,false,true,false,"","BIO3,CP2,PL1-017,18",9,false,false
67946,BA1-002,PM,2026-04-06,SONICO,0,0.00,5.0,1.0,0.0,false,false,false,"","BIO2,CP2,BA1-002,20",4,false,false
67949,BA1-006,PM,2026-04-06,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-006,21",4,false,false
67945,BA1-001,PM,2026-04-06,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-001,21",4,false,false
67937,BCE-012,AM,2026-04-05,SONICO,0,0.00,0.0,1.0,0.0,false,false,false,"","BIO2,CP6,BCE-012,02",12,false,false
67948,BA1-005,PM,2026-04-06,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-005,21",4,false,false
67957,BA1-015,AM,2026-04-06,SONICO,0,100.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-015,20",4,false,false
67958,BA1-016,AM,2026-04-06,SONICO,0,275.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-016,20",4,false,false
67965,BA1-025,AM,2026-04-06,SONICO,0,375.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-025,21",4,false,false
67966,BA1-026,AM,2026-04-06,SONICO,0,350.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-026,20",4,false,false
93164,BCE-003,PM,2026-07-17,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP6,BCE-003,02",12,true,false
67970,BA1-033,AM,2026-04-06,SONICO,0,275.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-033,20",4,false,false
67971,BA1-034,AM,2026-04-06,SONICO,0,400.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-034,20",4,false,false
67972,BA1-035,AM,2026-04-06,SONICO,0,300.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-035,20",4,false,false
67973,BA1-036,AM,2026-04-06,SONICO,0,75.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-036,21",4,false,false
75028,PL1-015,AM,2026-05-03,SONICO,0,0.00,1.0,4.0,0.0,false,true,false,"","BIO3,CP2,PL1-015,19",9,false,false
67952,BA1-009,PM,2026-04-06,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-009,20",4,false,false
67951,BA1-008,PM,2026-04-06,SONICO,0,0.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-008,20",4,false,false
67976,BA1-005,AM,2026-04-06,SONICO,0,100.00,0.0,0.0,0.0,false,false,true,04:00am oxigeno1.5 / tmp. 29,"BIO2,CP2,BA1-005,21",4,false,false
67980,BA1-009,AM,2026-04-06,SONICO,0,150.00,0.0,0.0,0.0,false,false,false,"","BIO2,CP2,BA1-009,20",4,false,false
